Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
7fe0b030-a274-4313-9c14-40f5f8f6c7e4,a04e308a-c03a-45f6-b62f-8f408498307b,0,205700,0,720.0,1204619.0,10+ years,1,0,13953.41,14.apr,51.0,10,3,71288,200816.0,3.0,0.0
866c32c4-d14c-4149-bcb0-a9aaef52534c,6c6aa543-a655-4107-9962-16ed0c8a06fa,0,322872,0,713.0,942020.0,6 years,0,0,6366.52,15.apr,22.0,10,0,134824,303116.0,0.0,0.0
d8384cb3-8ca1-4e53-bb52-14d894595704,28e8f124-f76b-4aff-9b69-ad1a94060740,0,592372,1,681.0,2521623.0,3 years,0,0,36983.88,30.sep,6.0,22,0,91713,235994.0,0.0,0.0
b126c264-6002-41f7-8183-85809fe49900,10a06649-4ce3-4288-83ee-35e8b65e7191,0,259512,0,705.0,747080.0,9 years,1,0,13073.9,21.apr,9.0,13,0,250439,352352.0,0.0,0.0
587f8432-db6c-422a-b36f-fe25e626d74d,c266bf5a-f538-4910-b810-5220f39f2cfe,0,661518,0,695.0,1371154.0,7 years,0,0,30736.49,14.aug,27.0,18,0,582616,679382.0,0.0,0.0
f8bb3cb8-39a6-42d6-9d7c-684eca2277c8,6d0d819c-ad1c-4d0b-bb7c-cee612ccdf80,0,521092,0,724.0,1687599.0,1 year,1,0,34314.57,16.maj,21.0,18,0,227563,325688.0,0.0,0.0
ee6fc754-ca5f-4007-8adc-5491e06ad88f,a30a7ff2-3e58-4e46-bd39-9c7a97686557,0,256036,0,737.0,1260821.0,2 years,1,3,17336.17,15.sep,22.0,11,0,45087,318274.0,0.0,0.0
fd6562c3-b6ef-495b-9433-991bec8dd652,fddb3e60-1fc4-4109-81f6-8a4b1e8f0a3d,0,208868,0,719.0,916294.0,5 years,1,0,13820.6,41.9,47.0,10,1,67583,141482.0,1.0,0.0
bb73c068-7de3-464c-801f-e4a8b5a04505,a638eaa7-1199-46ef-aeea-8460de22f564,0,202884,0,717.0,1460207.0,2 years,0,0,21051.24,27.maj,63.0,10,1,104367,297660.0,1.0,0.0
853aea2a-3547-45f7-a9d7-48485ce54a26,42461fed-6e26-4375-a471-eec89a6c4513,0,43252,0,706.0,2100659.0,2 years,0,2,16717.72,16.feb,19.0,10,0,116185,220528.0,0.0,0.0
283cac0f-b974-483c-bae6-1629b865612c,5d270b6f-37b7-476f-a68e-39187e09d25e,0,436964,0,746.0,1065805.0,10+ years,2,7,1616.52,25.aug,26.0,4,0,63384,643764.0,0.0,0.0
4f15dcef-f22b-48bc-b962-181d06328341,5f7f0b45-c706-487c-98d1-f34f578c95fc,1,385616,0,696.0,726617.0,5 years,0,0,10959.96,17.aug,49.0,18,0,81852,114312.0,0.0,0.0
764b8b84-7b10-43d4-8f21-15e0aa5d35cb,0d709b05-0f08-4db1-a07c-b6b3df4714a6,0,754688,1,687.0,1378013.0,10+ years,0,0,28479.1,16.maj,25.0,18,0,264461,644688.0,0.0,0.0
f36a5988-9c37-40e4-9dfb-714d15b54a86,f09b2f27-aef1-4fb2-9b4f-6f6bfdf27ed9,0,436744,1,737.0,2149964.0,10+ years,0,0,27412.06,27.maj,12.0,18,0,379582,981068.0,0.0,0.0
120b5e20-5464-48d2-b7a3-f5be8df7bb62,cd28138d-5834-43cc-8ff5-f9d5030629b9,0,258676,0,714.0,744648.0,10+ years,0,0,16940.78,19.mar,26.0,10,0,134083,215622.0,0.0,0.0
7acc038a-0557-4efa-91f6-6f25c66438b0,40394150-ddb2-4f62-b822-0223baa4c297,0,218262,0,722.0,942495.0,2 years,0,0,13980.39,14.sep,30.0,9,0,259711,445522.0,0.0,0.0
f77a085c-b12b-457a-b385-940c9f0d5202,a449188a-5cba-49d2-93e4-b56d38da57cb,0,206822,0,741.0,1164852.0,4 years,0,0,9474.16,16,72.0,7,0,190228,447678.0,0.0,0.0
c5e9031e-9fe5-4169-98fe-183897f22957,4b81c734-7387-4ae3-a336-aa8a4ae22b4c,0,532444,0,735.0,2586546.0,3 years,0,0,51299.81,17.aug,60.0,16,0,1011731,1531332.0,0.0,0.0
ae2935fa-bbe3-40b9-9918-b634887d605a,9404c00f-5d10-443a-b3d1-447ea7bf3de0,1,54120,0,733.0,1682469.0,1 year,1,0,12450.32,13.sep,6.0,17,0,242516,905828.0,0.0,0.0
17c77c48-c4c1-4ef8-8f85-f08f9cd668ed,289f62f7-ab76-41ec-ae3a-3ef8ceb5c298,0,773388,0,696.0,3339630.0,8 years,0,0,43415.19,13.maj,29.0,12,0,655823,961224.0,0.0,0.0
f260b355-3e77-496e-8820-1f188e8ecc2c,e58cf0df-1b34-4e37-95d3-fbbade87d4d4,0,502172,1,725.0,867407.0,10+ years,0,4,1814.31,23.feb,56.0,4,0,78622,185416.0,0.0,0.0
deb9d3f5-9692-48af-a165-122e3dc58be9,69d63207-28ae-4653-81ea-15a5d6e47649,0,222508,0,705.0,1345162.0,7 years,1,0,15133.12,11.feb,22.0,20,0,57646,606848.0,0.0,0.0
08c1349e-13b9-4143-9d2b-051e162e331f,8e458212-d6ea-4875-b7be-ccb6a52f515a,0,238326,0,721.0,701670.0,1 year,1,0,6198.18,13.sep,55.0,11,0,238469,706222.0,0.0,0.0
d2ae0034-55ed-4f19-9ab4-8b665872b595,bb8f7736-8b4a-416f-81dd-dc25a2f898d4,0,519816,0,741.0,2338197.0,4 years,0,0,15451.56,25.jun,33.0,15,0,452200,539242.0,0.0,0.0
4e34d0c5-a0e9-46fa-bf7d-7a41fb951ff3,7fe9fd7f-86c9-4664-b666-cb965d939d3e,0,205854,0,742.0,1452056.0,< 1 year,0,0,11410.83,19.mar,51.0,12,0,200127,510400.0,0.0,0.0
f0eb07fe-59df-4ec0-ae8b-f4e5f08517c3,bd442ccb-94a9-41c2-a0e0-118f43729224,0,624052,1,613.0,1701963.0,10+ years,0,0,5573.84,12.mar,18.0,10,0,174629,256256.0,0.0,0.0
7c01df8d-d0b4-4209-848b-817e2f625d51,3199f594-ac32-4272-ae3c-26a00fe1b6ef,0,200090,0,746.0,1209692.0,10+ years,0,0,17238.13,20.aug,24.0,6,0,193116,246796.0,0.0,0.0
3d0430ad-0c35-4297-984b-738ff06497c1,090c5ea0-3fad-49b6-9539-b5907519b044,0,616242,0,715.0,1582624.0,9 years,1,0,25585.78,16.mar,55.0,9,0,410666,775698.0,0.0,0.0
c0fd7ec2-8a6c-4ecd-9761-a78a9d703dfb,f72a606f-9fff-4193-beec-e9a02ea8e650,0,417802,1,717.0,1409477.0,10+ years,0,3,21611.93,23.jul,27.0,11,0,167295,573100.0,0.0,0.0
0ba6c721-8d58-4627-9879-b048194564be,06ddd690-b260-4ad0-bf77-e3f52877bac1,0,179608,0,734.0,814359.0,2 years,1,0,7668.59,15.mar,71.0,7,0,166725,253704.0,0.0,0.0
91e46a34-4c78-4075-beb6-b06387aadd70,d536fbef-c95d-4e65-9f45-91e676356f6f,1,180312,0,737.0,2238542.0,2 years,1,0,23131.36,13.maj,15.0,11,0,244568,319990.0,0.0,0.0
d692e685-273c-4bbd-b79d-d11a5d457d99,3d7cd8f1-6f0e-46fe-b616-27dc5e113119,0,331826,0,741.0,2770162.0,1 year,0,0,23084.62,16.jan,79.0,16,0,322544,810128.0,0.0,0.0
c358295e-add1-480a-9ad3-a3d3a8bebb7a,0fe49b00-6d0f-437b-a14a-735cdfaa5555,0,525404,1,714.0,1890690.0,7 years,0,0,18591.69,42.5,8.0,10,0,6745,13134.0,0.0,0.0
5c2b2c88-6ea5-4109-ac27-99e365d027d6,7eb3b8e6-e71d-400c-bf2c-db1f3d78a5b9,0,154616,0,741.0,2670640.0,4 years,1,0,17158.9,13.maj,2.0,9,0,70167,416614.0,0.0,0.0
4719e313-a65f-4fe1-9d94-f661a1079b9a,cbb917d0-aa84-437f-b353-a5ed3fe807d8,0,407484,1,687.0,868946.0,7 years,1,0,11296.26,21.maj,21.0,7,0,223896,444686.0,0.0,0.0
b019bd0c-4a89-4cd7-bb77-660c56d53851,df88e68a-0667-4998-83bb-f555c4aefe41,0,302698,0,719.0,2707614.0,8 years,0,0,17915.48,27.jun,18.0,9,0,444543,976712.0,0.0,0.0
4b292d5c-b5f7-49a3-aae9-5c8b27c0472d,144900bd-35de-4beb-b0f3-b63111280ec4,0,110000,0,724.0,987905.0,5 years,1,0,22639.45,11.apr,59.0,7,0,39748,446798.0,0.0,0.0
646a5f72-a8e4-47dd-b229-83c049906261,16e4c56a-6a47-44ed-b4e3-f41b60afcca0,1,343332,1,7190.0,741304.0,4 years,0,0,11490.25,14.mar,13.0,26,1,173698,474364.0,1.0,0.0
61d90e5b-bb79-4294-9b21-0ca467b43c22,5cc1a928-4d21-461d-b9af-e2d46fd4c288,0,435688,0,739.0,2483414.0,3 years,0,0,23178.67,15.jul,51.0,27,0,785669,1633236.0,0.0,0.0
c04369c2-51e0-480b-b7c4-fe55e852e937,73fff51b-134f-48e9-920c-665484889c7f,0,64922,0,684.0,1214993.0,10+ years,0,2,25514.91,16.aug,38.0,17,0,117610,292226.0,0.0,0.0
d48d2df2-d6d1-48fd-892f-2d36518252de,838a77c3-92ed-4407-986c-a2cd22f97328,0,135608,0,740.0,557688.0,2 years,1,0,8504.78,18.maj,31.0,9,0,250021,456654.0,0.0,0.0
26d9d5f8-236a-4406-8c5d-2327e5263e4c,c1f6fc97-d923-4de7-a017-f928a96200bf,0,266530,1,730.0,1266046.0,3 years,0,0,21522.63,14.maj,60.0,12,1,431186,872828.0,1.0,0.0
13a28e3a-6727-4ec8-a10c-7528eb8f5799,52f3a994-d5d2-44b0-9032-1b439c4ecf39,0,296340,0,711.0,1687428.0,1 year,1,0,47107.46,11.apr,71.0,9,0,52858,210298.0,0.0,0.0
ae338281-0e09-47ef-8d67-c86894c53f10,c391dc27-bd89-4a74-96ae-45da702d8c15,0,214764,0,725.0,871739.0,2 years,1,0,14747.04,11.aug,17.0,12,0,83619,126742.0,0.0,0.0
9b50f21d-43d2-4704-911c-d4bcf25cd93c,a8fefae7-1faa-47a8-bb21-361d72ee6918,1,264484,1,6960.0,3415383.0,8 years,1,0,27322.95,26.jan,37.0,6,0,208734,253352.0,0.0,0.0
c03e0c4a-e0fa-4550-9731-df4f833a9c58,0b3fc52c-657f-4f39-82e4-510f7b3275e8,0,352066,1,726.0,1245127.0,10+ years,2,6,7501.96,23.feb,25.0,13,0,18069,951192.0,0.0,0.0
fdb0f52d-b56e-4255-ae09-c449e53e8745,3f27e21f-b933-4132-8f90-f7fd32e49f82,1,96734,0,688.0,420964.0,3 years,1,0,7486.38,08.aug,10.0,4,0,26771,35376.0,0.0,0.0
5cb45c8f-44e9-4841-b0af-9d8af43f2428,9a07d402-2128-40a9-ac12-0c1343093eef,1,273438,1,671.0,2998580.0,< 1 year,1,0,18116.31,15.aug,26.0,18,0,379810,1127654.0,0.0,0.0
fff08eca-26b5-4d02-b618-c1cf46736896,09106d18-88cd-401a-ab07-9c93599138c6,1,541090,1,6690.0,1121532.0,1 year,0,0,16262.29,21,21.0,10,0,328358,396880.0,0.0,0.0
8e4f4c29-268a-4378-b62a-f792a7074e49,8f168533-f101-44bf-b3da-27d0a1fb9820,0,347490,1,721.0,1056818.0,2 years,0,6,15675.95,15.jun,27.0,10,0,43947,317988.0,0.0,0.0
9a101069-703d-4405-a876-1028fa499cec,05b2c2ab-2c5b-476c-a62d-e94b202c7a7f,0,553256,1,710.0,1337847.0,8 years,2,0,28875.06,25.maj,45.0,12,0,330733,692516.0,0.0,0.0
44a50999-aa98-4b7d-b826-78acae01244b,8371f1bf-ba29-4263-acbb-b43f5af2a5a7,0,669504,0,689.0,2120096.0,10+ years,0,0,33921.46,25.jun,24.0,13,1,266855,446534.0,0.0,1.0
ac035502-3320-435b-9dba-e1494a385af5,18e77b47-2f28-4fe7-848b-a33c5c738a8e,1,323598,0,7440.0,2794710.0,1 year,1,0,33070.83,22.jul,17.0,3,0,1370147,1772628.0,0.0,0.0
33ddfb8c-8ca0-409d-b6b2-6f6ffa201923,44861fa9-0035-4c02-b77a-f6c7200723a1,0,784256,1,675.0,3386522.0,< 1 year,2,0,27543.54,25.jun,41.0,12,0,2809321,4707516.0,0.0,0.0
040f1703-3109-48a7-8172-92fc5ff13240,59ba2263-f33d-44e3-95ce-70b8ec8dac1a,0,739244,0,688.0,1596095.0,10+ years,0,1,10560.77,15.apr,42.0,9,0,194883,641080.0,0.0,0.0
0291689a-fade-4f27-861c-5430a5d3f44f,c502b078-c00f-463a-b8cc-5908c771897d,1,182710,0,7090.0,1502824.0,10+ years,0,0,29305.03,15,24.0,10,0,233624,313104.0,0.0,0.0
5df026f6-8dc8-4e15-aa4a-f440ad69e4a7,a5204ecf-2615-42ac-88fb-b5c5d61dea82,0,112024,0,722.0,889998.0,2 years,0,3,17725.86,28.maj,20.0,13,0,85766,384912.0,0.0,0.0
f8d853d1-1661-4dc5-8444-71c4a36c718c,94310b04-51fa-4ad2-8a7f-e1691526d6df,0,209528,0,740.0,1507992.0,2 years,0,0,19101.08,17.sep,72.0,20,0,154660,242330.0,0.0,0.0
3f9083cb-55f6-4b0e-8109-2d6dc39d11f1,d68fb3bf-584a-4ed5-9460-663c8901ddfa,0,65648,0,746.0,2929097.0,10+ years,0,2,33440.38,15.mar,37.0,19,0,268964,815276.0,0.0,0.0
9d0311ae-3ce8-4d92-83d3-46968b6a3b9d,d1c178b7-7c89-4d79-bb57-2f75232dff85,0,243782,0,675.0,800223.0,10+ years,1,0,2354.1,12,48.0,2,0,132639,303534.0,0.0,0.0
1926b6ae-69bf-4656-b8aa-a66a1896eac1,b313d1bf-6e48-4f41-85f7-e1c70c74e0f1,0,328482,1,685.0,1210338.0,10+ years,0,0,7826.86,26,67.0,11,0,239514,387882.0,0.0,0.0
fe0483d2-ad52-4c83-814a-b744e3889211,9570c9f4-847a-4f0a-8add-19c033dd1cee,0,223344,0,693.0,829426.0,2 years,1,0,17832.45,11.feb,9.0,14,0,134026,277112.0,0.0,0.0
8a9d2556-423c-437f-b976-0677164b218d,374fa6be-50b6-49d5-9467-0f59e8cc335e,0,312862,0,743.0,1004796.0,2 years,2,0,10634.11,20.aug,9.0,22,0,263701,482372.0,0.0,0.0
489443df-736c-4783-9605-2a078e2e840f,6021c33b-e21f-47d9-930f-c301091b2775,0,193292,0,711.0,612085.0,2 years,1,0,13720.66,25.jun,7.0,19,0,137541,264088.0,0.0,0.0
a78711af-ec7b-42d6-b99e-7cbecba16605,30e444d3-2ad2-4162-a17c-c24713367ce2,0,268488,0,735.0,772920.0,9 years,1,0,15393.99,15.jun,77.0,8,0,244150,335742.0,0.0,0.0
7bc5f9f8-305a-4af7-a212-1cac312151bd,b4dc7c7f-1503-42e8-8ae8-e6d6954c3fc2,1,770000,1,602.0,2850000.0,4 years,0,0,52725,09.jun,25.0,17,0,254505,420376.0,0.0,0.0
845bf4ee-e367-47fa-a3ce-357a7077dd6d,1e7ca957-144a-422f-ae3d-6e6766d2e9ea,0,270600,0,746.0,1265875.0,10+ years,0,2,5158.5,17.maj,19.0,8,0,92226,363264.0,0.0,0.0
b95c030a-3f52-4b16-976c-4efa3167cb83,3ca96dab-6146-43f4-8eef-ab2ccf5bb923,0,176924,0,745.0,1623398.0,4 years,1,0,4261.51,17.maj,78.0,6,1,140638,340692.0,0.0,0.0
80cd3ed3-7fb3-4ba2-86e2-c4bf39acd809,a9d58bf9-476c-4a5f-9151-26d7323489ea,1,459184,1,685.0,1321887.0,10+ years,0,2,32386.26,32.6,15.0,22,0,213066,1239744.0,0.0,0.0
de41ecdc-a126-4888-be87-53db2554c0a0,3f3380b6-0056-4bde-9e0e-a740387cbd95,1,450956,1,725.0,1205493.0,10+ years,0,0,28228.3,11.mar,46.0,13,0,246278,330814.0,0.0,0.0
74860628-b563-44e7-beb7-2f78f8fc4c6a,2d0c86f1-3315-4b60-a438-4c7669e0e149,0,322344,1,720.0,1447610.0,10+ years,0,0,20990.44,27.maj,9.0,16,0,79781,386540.0,0.0,0.0
35554ef2-84a0-497d-9bac-ec69294324c5,e53a29c7-3014-4506-bb7b-240585972d58,0,531542,0,749.0,2199649.0,10+ years,0,0,16222.39,26.sep,25.0,7,0,460864,988218.0,0.0,0.0
45d00a76-2feb-4d79-9e09-38926fec8ae6,694342b0-eea5-45ad-a8ef-aefd76f0df55,1,55682,0,7460.0,692550.0,2 years,1,2,10313.2,14,29.0,7,0,16777,57992.0,0.0,0.0
0ac496dd-8bcb-420a-9cd8-2b3723eb38aa,f2c5f9e5-b812-4c83-89f7-bb43c268a7ba,0,142978,0,742.0,1659327.0,10+ years,0,0,9956,33.4,17.0,9,3,357808,529826.0,1.0,2.0
e2baa38c-4225-4a53-b097-34a988cff5ea,aa13acb1-5772-4a20-9010-8d3b6f63f96a,1,539242,1,6850.0,931418.0,10+ years,0,0,13971.46,17.maj,13.0,13,1,128269,388806.0,1.0,0.0
9cfcf7da-8637-40ed-99f0-de38d2971b56,d5b97ec5-38a9-432e-95c8-923bd64b1644,0,21890,0,704.0,775181.0,3 years,1,17,14211.81,11.sep,42.0,5,0,75715,94182.0,0.0,0.0
1fa21459-d580-4254-95a3-5e3708624805,ecd479ec-585e-4707-becb-12a4dd690ff2,1,438350,1,713.0,1048363.0,10+ years,0,0,22889.3,16.maj,57.0,10,0,167105,411664.0,0.0,0.0
558f9f1a-1d5c-440f-abb1-94f2cf21fb34,dc33c04d-abad-4430-976e-36644283fc24,1,469876,1,681.0,2536272.0,1 year,0,2,24559.59,24,22.0,10,0,390507,578974.0,0.0,0.0
34b9ee4b-692b-4046-9870-681d59f47633,b881cc21-88a7-4c7e-845d-1490ee6aad82,0,154858,0,734.0,2483832.0,1 year,0,0,42225.22,20,34.0,14,0,215213,349492.0,0.0,0.0
0d9c7d45-f5ea-40ab-afbc-96496cbd3ee9,283c11cf-ad53-456e-b21f-14048020c6f9,1,242352,0,719.0,905065.0,10+ years,0,2,15461.63,20.mar,19.0,11,1,73853,203126.0,1.0,0.0
b97353c3-8b31-4957-a7b9-5a8a53e07bea,43aba26c-2192-4e48-bae7-d003bc06c7cd,0,105424,0,721.0,1400642.0,7 years,0,0,11788.74,16.sep,12.0,10,0,44384,101596.0,0.0,0.0
837effa1-2d07-404c-9413-246d602b1e27,a1d9f93b-7c70-4140-9eb7-cf9a4f518873,0,369512,1,689.0,890150.0,10+ years,1,0,24256.35,20.apr,73.0,12,0,330828,515570.0,0.0,0.0
96073753-67c3-4bea-9053-f844f8875884,ca962e1a-ecdc-4c4c-a281-6d8703ffc607,1,346412,0,693.0,2243748.0,1 year,0,1,28420.77,15.apr,34.0,10,0,101859,162470.0,0.0,0.0
505cf4b2-020e-4aec-ab5a-bc75f0fd8c61,a881d1b9-ac89-4010-9c0e-6155d55acf33,0,436568,0,751.0,1658966.0,5 years,0,0,15345.35,29.aug,48.0,12,0,394535,1015168.0,0.0,0.0
5c78d968-1f74-446b-b204-e21f985e4232,89a953f5-5355-4ba3-acf5-135330d1b08f,1,229900,0,728.0,990375.0,3 years,1,0,4110.08,9,19.0,7,0,127148,271150.0,0.0,0.0
93f22dea-320d-4a10-be39-a8a29a7b2e39,8eb16491-e054-4e05-9404-6905fad9c94f,0,185658,0,704.0,801667.0,< 1 year,1,0,8284,08.maj,34.0,14,0,176624,329318.0,0.0,0.0
ab1b963d-d120-465a-a737-f6b899b12ce3,e421e4ab-fa0c-4338-aecc-8aae6ef0ec54,0,387596,1,742.0,2648239.0,10+ years,0,2,24275.54,30,41.0,14,0,562894,1114146.0,0.0,0.0
9915ad2f-5da9-4676-84d0-d9e3ee595175,6c8049a8-f90c-485d-8f7a-1be83d7ae54f,0,106524,0,731.0,805030.0,7 years,1,0,14087.93,11.aug,78.0,8,0,150537,511170.0,0.0,0.0
6847c358-ae6a-4807-b69d-99b9d534a7d4,8253da05-ebbd-4374-aa91-2eb4d535398e,0,371404,0,687.0,870827.0,4 years,0,2,22278.45,36.8,29.0,13,1,147497,313940.0,1.0,0.0
6f8630d4-3b70-4d21-a38c-8e86ece21a78,80a6b2c9-fc8b-414c-963e-8eff15268869,0,548460,1,674.0,2084148.0,7 years,0,2,7086.05,15.aug,11.0,8,0,107654,428362.0,0.0,0.0
6f0b1259-612a-4e5e-ac9f-61474c30067c,3d444fd0-12df-4671-a439-e6933570da1b,0,175428,0,698.0,1136238.0,2 years,1,5,2594.45,30.maj,68.0,4,0,70832,96470.0,0.0,0.0
df0ac41b-6747-4fe7-9400-8dc9bde8f536,93df47cc-b376-4bb3-a83b-de1ee54da765,0,333014,0,718.0,2429150.0,4 years,0,5,48967.56,25.maj,57.0,8,1,498845,663938.0,1.0,0.0
e4b73000-06f1-4c9f-a875-7830172cfeb4,4d994711-d8ee-4ae5-89ca-0cab9127eafc,0,464838,1,686.0,1003618.0,10+ years,1,0,11875.95,17,9.0,10,0,178296,301818.0,0.0,0.0
57989a49-8b11-4ef0-8dd0-cb0a109bca56,4f4226c7-eeba-46a5-a289-df2b9ec7630f,0,263560,1,699.0,1327739.0,3 years,0,0,20248.11,18,1.0,11,0,46740,470580.0,0.0,0.0
6e04daa3-c1de-4a79-bcaf-3bd9559ecfd0,92b31d2e-0362-4c3d-9ede-fedc17830fdf,0,260326,0,708.0,1405202.0,10+ years,1,0,16393.96,18.sep,3.0,13,0,268261,381590.0,0.0,0.0
60de70d3-117d-4619-a5a4-0dd07d2e919f,47c857ca-56ba-4f58-a52d-96029f941afa,0,786720,1,704.0,1912103.0,10+ years,0,0,25813.59,21,43.0,27,2,694507,1511598.0,0.0,2.0
dc695c9c-4c3d-4e77-9bc5-db9d3ada06a9,d0a2caf0-a1a9-44df-88da-e37a85cbcf62,0,447524,0,747.0,3671731.0,10+ years,0,4,45590.69,39.2,68.0,9,0,520942,0.0,0.0,0.0
92581e11-6ea5-4f68-80a4-49ff4e47b9ba,7af6d95b-dcc4-45c6-b30b-ae5d52e1e3fa,1,336666,0,739.0,1066109.0,2 years,1,0,11905.02,10.mar,15.0,14,0,206948,583022.0,0.0,0.0
4393bdc7-f152-4937-b362-13b8040399f7,77ed1504-2cd4-4067-a78f-5c3ba0e180ff,1,370370,0,7270.0,1599344.0,10+ years,2,0,27988.33,15,25.0,14,1,315457,611864.0,0.0,1.0
69e23e92-59ae-4ffc-bb4b-542512cb71bf,4f94b879-a310-4b5b-9497-8b0ba982c240,1,715396,1,6170.0,2452083.0,3 years,1,0,60689.23,18.jan,11.0,20,1,389101,853314.0,1.0,0.0
2cde9fa5-91fa-4955-b487-8093d5e55ce2,5e2ccdb3-df40-4608-944b-24c85d8773f9,0,120186,0,744.0,926725.0,10+ years,1,0,10889.09,12.feb,46.0,8,0,95456,182380.0,0.0,0.0
d5ffe789-7adc-4195-960e-64415a15df9f,f344b36e-5e62-476e-9162-2382eec68a30,0,145860,0,740.0,1065900.0,4 years,1,0,10126.05,33.7,59.0,10,0,27531,237952.0,0.0,0.0
170475df-0902-4bfc-a4df-1958e639f1b1,df57d485-a86f-44c0-b0a3-e8e6a23340a1,1,516296,0,7410.0,2056560.0,5 years,2,2,3958.84,24.sep,69.0,10,0,132487,716804.0,0.0,0.0
c3bf4451-ac6e-46ef-9524-ffbeb47ec0f6,d77883b7-1215-4ce2-8c54-d3ac699f8510,1,21472,0,7400.0,927580.0,5 years,0,0,12290.53,16,36.0,6,0,57988,159126.0,0.0,0.0
1c3935a0-866d-4084-89ea-4f658b7cdf7e,d591b0ea-ac25-4b74-88c8-d1e708f5804e,1,264924,0,745.0,2403272.0,3 years,0,0,6909.54,27.apr,14.0,16,0,220685,860332.0,0.0,0.0
5d4da00c-e4a0-48fa-8fde-4b72e1a96532,1914164f-e626-457e-8897-b2265c798c4d,1,442222,0,745.0,1720773.0,2 years,1,0,7843.77,12,58.0,7,0,224637,478126.0,0.0,0.0
c0834c6a-2b9c-4e0f-bd0f-96098b814978,43f54bcc-f67e-4222-9574-bb55c425ada1,0,216524,0,750.0,747992.0,7 years,1,0,15084.48,13,81.0,10,0,242288,774994.0,0.0,0.0
31b6b617-d36d-472f-8618-5e06e6ff37e8,f2fd44e8-b52f-47d6-a931-eaef2ad08aa7,0,338228,0,718.0,1888885.0,10+ years,0,0,48953.88,18.maj,3.0,19,0,472796,910888.0,0.0,0.0
4c1b1daf-e61e-4ed8-a7d2-22f5277d832f,8bb93a9c-4405-4298-94e0-cc2ac25a2641,1,176176,0,734.0,570570.0,4 years,1,0,12552.54,06.sep,52.0,12,0,115729,356400.0,0.0,0.0
bb7b28c9-e8bd-4c3f-ac50-233a3906ca3c,68ad774a-4788-4218-8483-61be5683ff8e,0,649440,1,700.0,3611824.0,4 years,0,2,42438.97,34.7,8.0,17,0,509808,969298.0,0.0,0.0
d5040598-5c20-415a-bf0f-290d3a3dfa15,8e969367-9035-447d-93ca-7fc2b20777dd,0,66242,0,739.0,1163180.0,1 year,1,0,10080.83,17.jun,65.0,10,2,47025,383438.0,2.0,0.0
817563c7-a9f8-4fa8-816a-c556747bd9ea,8b50dc17-d52d-42f5-8656-db8e3c6f81ff,0,111584,0,734.0,693842.0,< 1 year,1,0,3394.16,13.sep,61.0,7,0,70281,113784.0,0.0,0.0
b2e530a2-994a-4d14-b1bc-f968f702b8bf,65595044-ac52-4e70-abc6-8693bb2c62ba,0,133100,0,695.0,498142.0,3 years,1,1,4151.31,10.apr,63.0,7,0,85918,193160.0,0.0,0.0
19d00487-37d3-42ad-a4fb-625e8688b7ba,5656086b-4458-4aeb-9460-66d78fe0235a,0,442904,1,655.0,1434405.0,3 years,1,0,23942.66,21,65.0,9,0,205808,252164.0,0.0,0.0
3979da4f-afc5-46fd-870b-d369d64afedd,d9977a26-699f-49f9-9c6e-841563691338,1,191246,0,735.0,756865.0,10+ years,0,0,21570.89,12.jul,70.0,15,0,323874,750024.0,0.0,0.0
c8fe438a-77b7-466e-b5ae-40788dc8179d,521e2099-105e-4864-9d14-33bfa87a4c96,0,589094,1,700.0,1734605.0,2 years,0,0,12417.07,19.aug,29.0,8,1,104310,192632.0,1.0,0.0
5211c9fa-0995-49cd-b732-d8fd0c3201f5,207c6585-c666-4065-865e-6ef5c4541173,0,105270,0,720.0,1540824.0,10+ years,0,1,11209.43,41.8,27.0,4,0,36613,50952.0,0.0,0.0
34aafe1b-a04e-47a1-bd45-e53b213f9854,8ece3ca7-ddcd-4a58-9fc9-0f031fa37a38,0,431244,0,736.0,2513966.0,7 years,0,0,46089.25,24.maj,11.0,30,0,691999,1400828.0,0.0,0.0
d079f6ed-ae60-4641-91ea-0ae6e8276dba,11c20a34-6e91-43e6-ba74-3776d8c887c9,0,88000,0,724.0,797924.0,5 years,0,0,11835.86,16.maj,27.0,8,0,101042,123156.0,0.0,0.0
4dd09b2a-f719-44fc-8734-55aefd10397d,947ccfec-6007-4f9d-b882-d22090a7ce04,1,444708,1,740.0,2304396.0,1 year,0,0,28804.95,20.jan,75.0,11,0,299915,1286186.0,0.0,0.0
9f8b0e50-4f01-40be-8e17-0c47f7b1a8fe,857d481f-60ae-40f8-9476-11a13423c794,1,537548,1,717.0,1934390.0,10+ years,0,2,18537.92,31.maj,39.0,14,0,169518,656436.0,0.0,0.0
c86bbe70-7b27-4f48-a1b2-bc8000dbd8da,0527a4bc-3d69-40d1-bdec-523f940491f8,0,196394,0,721.0,848084.0,10+ years,1,0,16608.09,12.jun,36.0,10,0,62795,207152.0,0.0,0.0
4b2c6eeb-ec21-4e44-a294-0d869762b7ea,2aa4a41f-d394-4423-b242-72f261b10afc,0,259468,0,744.0,672239.0,9 years,1,0,8402.94,28.aug,37.0,10,0,116983,389246.0,0.0,0.0
